,Price,Year,Mileage,City,State,Vin,Make,Model,General Model,New Car Price
865,59987,2017,228,Las Vegas, NV,KMHG34JA7HU026079,Genesis,G903.3T,G90,69350
866,58977,2017,11083,Highland Park, IL,KMHG34JA7HU016555,Genesis,G903.3T,G90,69350
867,59799,2017,491,Bel Air, MD,KMHG34JA9HU026553,Genesis,G903.3T,G90,69350
868,57200,2017,4460,Miami, FL,KMHG54JHXHU024706,Genesis,G905.0L,G90,69350
869,65999,2017,476,Tucson, AZ,KMHG34JA0HU026022,Genesis,G903.3T,G90,69350
870,57883,2017,5203,Rockland, MA,KMHG54JH3HU026829,Genesis,G905.0L,G90,69350
871,61297,2017,3855,Melbourne, FL,KMHG54JH3HU030248,Genesis,G905.0L,G90,69350
872,59990,2017,836,Olympia, WA,KMHG34JA0HU027266,Genesis,G903.3T,G90,69350
873,56995,2017,1091,Kyle, TX,KMHG34JA5HU029787,Genesis,G903.3T,G90,69350
874,52580,2017,3663,Coconut Creek, FL,KMHG34JA1HU026658,Genesis,G903.3T,G90,69350
875,58450,2017,817,Rocky Mount, NC,KMHG54JHXHU025872,Genesis,G905.0L,G90,69350
876,59995,2017,6790,Sanford, FL,KMHG34JA5HU022760,Genesis,G903.3T,G90,69350
877,61699,2017,1690,McKinney, TX,KMHG54JH5HU026251,Genesis,G905.0L,G90,69350
878,64947,2017,1752,Winter Park, FL,KMHG34JA9HU032921,Genesis,G903.3T,G90,69350
879,60000,2017,4000,Council Bluffs, IA,KMHG34JA6HU020161,Genesis,G903.3T,G90,69350
880,21291,2017,1310,West Chester, PA,1HGCR2F32HA076701,Honda,Accord,Accord,23720
881,8000,2009,128883,Bowie, MD,1HGCS22889A011732,Honda,Accord,Accord,23720
882,7100,2005,67668,Bluffton, SC,1HGCM72675A003489,Honda,Accord,Accord,23720
883,21497,2016,26992,Baltimore, MD,1HGCR2F82GA050867,Honda,Accord,Accord,23720
884,23918,2015,15996,Fairfax, VA,1HGCR3F97FA009874,Honda,Accord,Accord,23720
885,15250,2014,45157,Louisville, KY,1HGCR2F77EA245254,Honda,Accord,Accord,23720
886,15491,2014,45489,Greenfield, MA,1HGCR2F52EA063086,Honda,Accord,Accord,23720
887,17482,2016,33448,Sanford, FL,1HGCR2F36GA094861,Honda,Accord,Accord,23720
888,19988,2014,12110,North Miami Beach, FL,1HGCR3F83EA039511,Honda,Accord,Accord,23720
889,12170,2010,73072,Fayetteville, NC,1HGCP3F88AA028097,Honda,Accord,Accord,23720
890,14290,2014,63187,Plainville, CT,1HGCR2F53EA007108,Honda,Accord,Accord,23720
891,18995,2016,19242,Southampton, NJ,1HGCR2F78GA171233,Honda,Accord,Accord,23720
892,16500,2014,31932,Arlington, TX,1HGCR2F58EA146649,Honda,Accord,Accord,23720
893,14993,2015,37699,Fayetteville, NC,1HGCR2F33FA172155,Honda,Accord,Accord,23720
894,11500,2011,76549,Bloomfield, NJ,1HGCP2F84BA053963,Honda,Accord,Accord,23720
895,6998,2006,142115,Morristown, TN,1HGCM568X6A037184,Honda,Accord,Accord,23720
896,27500,2016,8846,Tacoma, WA,1HGCR2F87GA163939,Honda,Accord,Accord,23720
897,10995,2013,67557,Pensacola, FL,1HGCR2F78DA059625,Honda,Accord,Accord,23720
898,8663,2010,122621,Manchester, TN,1HGCP2F36AA018148,Honda,Accord,Accord,23720
899,15825,2015,42996,Winston Salem, NC,1HGCR2F55FA045053,Honda,Accord,Accord,23720
900,9995,2011,62142,Manassas, VA,JHMZF1C60BS014191,Honda,CR-Z3dr,CR-Z,NaN
901,10000,2012,95108,Cathedral City, CA,JHMZF1D46CS002982,Honda,CR-ZCVT,CR-Z,NaN
902,16800,2014,9613,Indianapolis, IN,JHMZF1D61ES000187,Honda,CR-ZEX,CR-Z,NaN
903,13000,2014,32065,Pompano Beach, FL,JHMZF1D43ES003039,Honda,CR-ZAutomatic,CR-Z,NaN
904,6792,2011,81445,Fort Pierce, FL,JHMZF1D62BS007337,Honda,CR-Z3dr,CR-Z,NaN
905,14645,2014,31123,Reno, NV,JHMZF1D63ES001390,Honda,CR-ZEX,CR-Z,NaN
906,7995,2011,79151,Las Vegas, NV,JHMZF1D66BS011939,Honda,CR-Z3dr,CR-Z,NaN
907,10491,2011,46692,San Antonio, TX,JHMZF1D67BS001758,Honda,CR-Z3dr,CR-Z,NaN
908,15902,2015,14624,Yorktown Heights, NY,JHMZF1D6XFS000108,Honda,CR-ZEX,CR-Z,NaN
909,9488,2012,56820,Costa Mesa, CA,JHMZF1D64CS002190,Honda,CR-ZCVT,CR-Z,NaN
910,10995,2011,44113,Honolulu, HI,JHMZF1C64BS015652,Honda,CR-Z3dr,CR-Z,NaN
911,7990,2011,103160,Portland, OR,JHMZF1D40BS000403,Honda,CR-Z3dr,CR-Z,NaN
912,13806,2014,46013,Danbury, CT,JHMZF1D48ES000394,Honda,CR-ZAutomatic,CR-Z,NaN
913,8999,2011,67814,Denver, CO,JHMZF1C4XBS014584,Honda,CR-Z3dr,CR-Z,NaN
914,12926,2015,8874,Chicago, IL,JHMZF1D64FS002386,Honda,CR-ZEX,CR-Z,NaN
915,12800,2013,57602,Bloomington, IN,JHMZF1D67DS001097,Honda,CR-ZEX,CR-Z,NaN
916,13400,2014,28354,Frederick, MD,JHMZF1D48ES000038,Honda,CR-ZAutomatic,CR-Z,NaN
917,11831,2013,29945,Latham, NY,JHMZF1D66DS000667,Honda,CR-ZEX,CR-Z,NaN
918,7390,2011,114000,Temecula, CA,JHMZF1D64BS013804,Honda,CR-Z3dr,CR-Z,NaN
919,9995,2011,76628,San Diego, CA,JHMZF1C69BS013346,Honda,CR-Z3dr,CR-Z,NaN
920,15695,2015,26655,Jersey City, NJ,19XFB2F51FE203644,Honda,Civic,Civic,19450
921,8500,2011,95948,Huntsville, AL,2HGFG1B88BH511745,Honda,Civic,Civic,19450
922,10660,2013,58591,Rochester Hills, MI,19XFB2F50DE025531,Honda,Civic,Civic,19450
923,11500,2012,70261,Pasadena, CA,JHMFB2F50CS004589,Honda,Civic,Civic,19450
924,15888,2015,21152,Odessa, TX,19XFB2F88FE090530,Honda,Civic,Civic,19450
925,12250,2014,33311,Louisville, KY,19XFB2F5XEE025778,Honda,Civic,Civic,19450
926,16491,2013,35642,El Cajon, CA,2HGFG4A57DH705064,Honda,Civic,Civic,19450
927,15999,2015,40373,Simi Valley, CA,19XFB2F50FE200220,Honda,Civic,Civic,19450
928,13500,2014,41363,Houston, TX,2HGFB2F56EH557518,Honda,Civic,Civic,19450
929,9000,2012,101641,Auburn, MA,2HGFB2F59CH312175,Honda,Civic,Civic,19450
930,14567,2015,33754,West Babylon, NY,19XFB2F89FE008904,Honda,Civic,Civic,19450
931,14600,2014,59391,Bristol, TN,19XFB2F80EE085739,Honda,Civic,Civic,19450
932,14995,2015,8296,Waterbury, CT,19XFB2F8XFE219884,Honda,Civic,Civic,19450
933,17895,2014,19205,Rochester, NY,2HGFG3B00EH523558,Honda,Civic,Civic,19450
934,6995,2007,143000,Clayton, NC,2HGFG21567H707168,Honda,Civic,Civic,19450
935,2900,2004,163583,Bethlehem, PA,2HGES16534H640568,Honda,CivicLX,Civic,19450
936,17291,2015,39151,Auburn, MA,19XFB2F96FE255743,Honda,Civic,Civic,19450
937,17576,2016,9167,Coconut Creek, FL,19XFC2F57GE025978,Honda,Civic,Civic,19450
938,18174,2014,23928,Lebanon, NH,2HGFG4A53EH703006,Honda,Civic,Civic,19450
939,16752,2016,13801,Roseville, CA,19XFC2F50GE247732,Honda,Civic,Civic,19450
940,15995,2017,25,Midway City, CA,3HGGK5G7XHM700207,Honda,FitEX,Fit,16190
941,14172,2015,35841,Roswell, GA,3HGGK5G87FM777736,Honda,FitEX,Fit,16190
942,13995,2013,45625,Honolulu, HI,JHMGE8H31DC037459,Honda,FitAutomatic,Fit,16190
943,13987,2013,6091,Sarasota, FL,JHMGE8H54DC074796,Honda,FitSport,Fit,16190
944,8800,2012,101438,Houston, TX,JHMGE8H50CC042006,Honda,FitAutomatic,Fit,16190
945,7695,2012,92890,Gladstone, MO,JHMGE8H33CC027448,Honda,FitAutomatic,Fit,16190
946,5991,2008,134202,Fort Lauderdale, FL,JHMGD376X8S026876,Honda,Fit5dr,Fit,16190
947,18900,2016,63,N. Charleston, SC,JHMGK5H70GX032230,Honda,FitEX,Fit,16190
948,12600,2013,30590,Seattle, WA,JHMGE8H38DC028418,Honda,FitAutomatic,Fit,16190
949,12995,2013,33349,Ferndale, MI,JHMGE8H51DC067854,Honda,FitSport,Fit,16190
950,13700,2015,30589,Littleton, CO,3HGGK5H84FM753201,Honda,FitEX,Fit,16190
951,21552,2016,1742,Roswell, GA,JHMGK5H92GS014343,Honda,FitEX-L,Fit,16190
952,10777,2010,41425,Carmel, IN,JHMGE8H41AC023131,Honda,Fit5dr,Fit,16190
953,4900,2009,114502,Orlando, FL,JHMGE872X9S070823,Honda,Fit5dr,Fit,16190
954,6990,2009,148393,Richmond, KY,JHMGE87409S053031,Honda,Fit5dr,Fit,16190
955,18888,2016,2700,Clarksville, MD,JHMGK5H54GS001087,Honda,FitLX,Fit,16190
956,18450,2016,9158,Boise, ID,JHMGK5H72GX025361,Honda,FitEX,Fit,16190
957,7289,2008,96280,San Jose, CA,JHMGD37668S074083,Honda,Fit5dr,Fit,16190
958,13988,2016,44644,Swanzey, NH,JHMGK5H59GX000066,Honda,FitLX,Fit,16190
959,13528,2016,35282,Saco, ME,JHMGK5H58GX008952,Honda,FitLX,Fit,16190
960,9995,2012,69163,Highland Park, IL,JHMZE2H78CS004987,Honda,InsightCVT,Insight,22930
961,7495,2010,71342,Houston, TX,JHMZE2H78AS006316,Honda,Insight5dr,Insight,22930
962,9952,2013,36767,Columbia, SC,JHMZE2H36DS004002,Honda,InsightBase,Insight,22930
963,8500,2010,95244,Cathedral City, CA,JHMZE2H75AS041007,Honda,Insight5dr,Insight,22930
964,8995,2012,54657,Bethany, OK,JHMZE2H74CS004971,Honda,InsightCVT,Insight,22930
965,8700,2012,67588,Lompoc, CA,JHMZE2H77CS002910,Honda,InsightCVT,Insight,22930
966,11944,2013,55009,Raynham, MA,JHMZE2H71DS005948,Honda,InsightEX,Insight,22930
967,9395,2012,45954,Lakeland, FL,JHMZE2H56CS004193,Honda,InsightCVT,Insight,22930
968,8989,2013,91397,Pensacola, FL,JHMZE2H72DS002136,Honda,InsightEX,Insight,22930
969,8799,2013,30573,Stanton, CA,JHMZE2H53DS001740,Honda,InsightLX,Insight,22930
970,9490,2013,85661,Chicago, IL,JHMZE2H3XDS003189,Honda,InsightBase,Insight,22930
971,12518,2014,45157,Charleston, SC,JHMZE2H72ES001537,Honda,InsightEX,Insight,22930
972,7995,2011,73339,Orlando, FL,JHMZE2H31BS007693,Honda,Insight5dr,Insight,22930
973,7986,2010,93831,Bensenville, IL,JHMZE2H75AS027351,Honda,Insight5dr,Insight,22930
974,8816,2010,77831,Delano, CA,JHMZE2H52AS024535,Honda,Insight5dr,Insight,22930
975,7775,2011,98752,Mission Viejo, CA,JHMZE2H58BS007918,Honda,Insight5dr,Insight,22930
976,14995,2014,18382,Honolulu, HI,JHMZE2H59ES002733,Honda,InsightLX,Insight,22930
977,8995,2012,66436,Hackettstown, NJ,JHMZE2H71CS001932,Honda,InsightCVT,Insight,22930
978,4991,2010,129096,Jacksonville, FL,JHMZE2H54AS028036,Honda,Insight5dr,Insight,22930
979,7999,2010,93969,Grimes, IA,JHMZE2H51AS008794,Honda,Insight5dr,Insight,22930
980,9637,2016,39274,San Mateo, CA,KMHCT4AE7GU038586,Hyundai,AccentSE,Accent,14995
981,2799,2008,143982,New Port Richey, FL,KMHCM36C98U094285,Hyundai,Accent3dr,Accent,14995
982,10596,2015,40480,Lakewood, WA,KMHCT4AE9FU886418,Hyundai,AccentGLS,Accent,14995
983,9170,2015,41370,Miami, FL,KMHCT4AE3FU861739,Hyundai,AccentGLS,Accent,14995
984,10995,2015,44029,Roseville, CA,KMHCT4AE4FU921124,Hyundai,AccentGLS,Accent,14995
985,11621,2014,25442,Stamford, CT,KMHCT4AEXEU729897,Hyundai,AccentGLS,Accent,14995
986,11590,2016,40192,Charlottesville, VA,KMHCT4AE9GU991378,Hyundai,AccentSE,Accent,14995
987,11640,2016,25555,Lakewood, CO,KMHCT4AE4GU089074,Hyundai,AccentSE,Accent,14995
988,8995,2012,61805,Show Low, AZ,KMHCT4AE2CU201400,Hyundai,Accent4dr,Accent,14995
989,8261,2014,74669,Lugoff, SC,KMHCT4AE9EU606527,Hyundai,AccentGLS,Accent,14995
990,10990,2016,35948,Lemon Grove, CA,KMHCT4AE2GU137820,Hyundai,AccentSE,Accent,14995
991,7500,2010,48168,Everett, WA,KMHCM3AC3AU184285,Hyundai,Accent3dr,Accent,14995
992,9525,2013,39564,San Jose, CA,KMHCT4AE2DU549991,Hyundai,AccentGLS,Accent,14995
993,4995,2009,122391,Columbia, SC,KMHCN46C09U301196,Hyundai,Accent4dr,Accent,14995
994,4789,2008,99727,Yorkville, NY,KMHCN46CX8U243709,Hyundai,Accent4dr,Accent,14995
995,11750,2016,48860,Huntsville, AL,KMHCT4AE9GU000874,Hyundai,AccentSE,Accent,14995
996,9997,2014,44645,Anchorage, AK,KMHCT4AE3EU683815,Hyundai,AccentGLS,Accent,14995
997,11951,2016,27232,Mount Carroll, IL,KMHCT5AE8GU275514,Hyundai,AccentSE,Accent,14995
998,12495,2016,14068,Sanford, FL,KMHCT4AE3GU137003,Hyundai,AccentSE,Accent,14995
999,4562,2007,144678,Yakima, WA,KMHCN46C87U123017,Hyundai,Accent4dr,Accent,14995
1000,8712,2010,81892,MONMOUTH JUNCTION, NJ,KMHFC4DF7AA484652,Hyundai,Azera4dr,Azera,NaN
1001,17282,2013,40202,Lawrence, KS,KMHFG4JG1DA200454,Hyundai,AzeraSedan,Azera,NaN
1002,4999,2006,71312,Riverdale, NJ,KMHFC46F36A039099,Hyundai,Azera4dr,Azera,NaN
1003,4995,2007,148043,Pasadena, TX,KMHFC46F67A223891,Hyundai,Azera4dr,Azera,NaN
1004,28997,2016,3625,Millington, TN,KMHFH4JG1GA527499,Hyundai,AzeraLimited,Azera,NaN
1005,17420,2014,36014,Chicopee, MA,KMHFH4JG1EA397253,Hyundai,AzeraLimited,Azera,NaN
1006,6994,2007,99489,Langhorne, PA,KMHFC46F57A189653,Hyundai,Azera4dr,Azera,NaN
1007,17995,2016,56758,Indianapolis, IN,KMHFG4JG8GA509648,Hyundai,AzeraSedan,Azera,NaN
1008,15995,2014,30386,Miami, FL,KMHFG4JG4EA349765,Hyundai,AzeraSedan,Azera,NaN
1009,8988,2008,83348,Brattleboro, VT,KMHFC46F28A290666,Hyundai,Azera4dr,Azera,NaN
1010,15490,2013,48940,Mt Pleasant, WI,KMHFH4JG7DA221340,Hyundai,AzeraSedan,Azera,NaN
1011,14495,2013,89546,Urbana, IL,KMHFG4JG8DA223892,Hyundai,AzeraSedan,Azera,NaN
1012,20692,2016,16919,Charlotte, NC,KMHFG4JG5GA509994,Hyundai,AzeraSedan,Azera,NaN
1013,25988,2016,15693,Buford, GA,KMHFH4JG4GA509630,Hyundai,AzeraLimited,Azera,NaN
1014,18655,2015,47322,BRONX, NY,KMHFH4JG4FA434622,Hyundai,AzeraLimited,Azera,NaN
1015,19944,2014,29908,Raynham, MA,KMHFH4JG7EA374589,Hyundai,AzeraLimited,Azera,NaN
1016,18356,2015,39261,Greeley, CO,KMHFG4JG2FA439790,Hyundai,AzeraSedan,Azera,NaN
1017,20995,2014,34781,Torrance, CA,KMHFH4JGXEA385800,Hyundai,AzeraLimited,Azera,NaN
1018,15997,2013,43928,Owings Mills, MD,KMHFH4JG5DA269712,Hyundai,AzeraSedan,Azera,NaN
1019,20920,2015,26098,Bountiful, UT,KMHFH4JG4FA450187,Hyundai,AzeraLimited,Azera,NaN
1020,11995,2015,48698,Leesville, LA,5NPDH4AE2FH652111,Hyundai,Elantra4dr,Elantra,17200
1021,13895,2015,49442,Independence, MO,KMHDH4AE1FU264899,Hyundai,Elantra4dr,Elantra,17200
1022,7991,2011,92263,Lafayette, IN,5NPDH4AE7BH026726,Hyundai,Elantra4dr,Elantra,17200
1023,12494,2017,31628,Lakewood, WA,KMHD74LF5HU084966,Hyundai,Elantra4dr,Elantra,17200
1024,11888,2017,10213,Richardson, TX,KMHD35LH7HU357733,Hyundai,Elantra,Elantra,17200
1025,10480,2015,67159,Braddock Heights, MD,5NPDH4AE4FH647637,Hyundai,ElantraSE,Elantra,17200
1026,10886,2013,57241,Louisville, KY,5NPDH4AE0DH274500,Hyundai,ElantraGLS,Elantra,17200
1027,14294,2017,16100,West Palm Beach, FL,KMHD74LF2HU076811,Hyundai,Elantra4dr,Elantra,17200
1028,9877,2015,63591,Manassas, VA,KMHD35LH7FU242692,Hyundai,Elantra,Elantra,17200
1029,13998,2017,15881,New Port Richey, FL,5NPD84LF1HH045349,Hyundai,ElantraSE,Elantra,17200
1030,9202,2011,70318,Bristol, CT,KMHDC8AE1BU097086,Hyundai,Elantra,Elantra,17200
1031,7595,2014,105771,Bethlehem, PA,KMHDH4AEXEU110223,Hyundai,Elantra4dr,Elantra,17200
1032,9621,2015,18646,Miami, FL,5NPDH4AE2FH553420,Hyundai,ElantraSE,Elantra,17200
1033,9999,2017,51820,Derby, CT,KMHD35LHXHU348427,Hyundai,Elantra,Elantra,17200
1034,10901,2014,75837,Richmond, VA,KMHDH4AEXEU210192,Hyundai,Elantra4dr,Elantra,17200
1035,13490,2017,5613,South Easton, MA,KMHD84LF6HU065341,Hyundai,Elantra4dr,Elantra,17200
1036,14995,2017,7816,Fort Smith, AR,5NPD74LF3HH074998,Hyundai,ElantraSE,Elantra,17200
1037,12199,2017,38871,Lafayette, IN,KMHD74LF1HU071664,Hyundai,ElantraSE,Elantra,17200
1038,12922,2015,41000,Raleigh, NC,KMHDH4AE5FU382681,Hyundai,Elantra4dr,Elantra,17200
1039,9991,2016,45859,Garden Grove, CA,5NPDH4AE2GH691993,Hyundai,ElantraSE,Elantra,17200
1040,11412,2013,49484,Danvers, MA,5NPEB4AC3DH708932,Hyundai,SonataGLS,Sonata,22500
1041,16500,2014,30938,West Valley, UT,5NPEC4AB3EH856312,Hyundai,SonataSE,Sonata,22500
1042,10742,2011,82792,Dover, DE,5NPEC4AC5BH177887,Hyundai,Sonata4dr,Sonata,22500
1043,10591,2013,68492,Durham, NC,5NPEB4AC5DH536127,Hyundai,SonataGLS,Sonata,22500
1044,14999,2014,74482,Waldorf, MD,5NPEC4AB4EH882420,Hyundai,SonataSE,Sonata,22500
1045,16777,2016,22204,Olive Branch, MS,5NPE24AF7GH388500,Hyundai,Sonata2.4L,Sonata,22500
1046,13100,2013,38642,Schaumburg, IL,KMHEC4A43DA086244,Hyundai,Sonata,Sonata,22500
1047,9499,2011,83080,Rochester, MN,5NPEB4AC8BH145566,Hyundai,Sonata4dr,Sonata,22500
1048,12900,2016,43517,Hickory, NC,5NPE24AF4GH377292,Hyundai,Sonata2.4L,Sonata,22500
1049,15797,2017,17724,Pittsburgh, PA,5NPE24AF2HH523612,Hyundai,Sonata2.4L,Sonata,22500
1050,11577,2013,48836,Evanston, IL,5NPEC4AC8DH801166,Hyundai,SonataLimited,Sonata,22500
1051,22548,2016,18849,Las Vegas, NV,KMHE34L18GA031344,Hyundai,Sonata,Sonata,22500
1052,11295,2013,48154,Orlando, FL,5NPEB4ACXDH784096,Hyundai,SonataGLS,Sonata,22500
1053,4895,2004,115556,Chelsea, MI,KMHWF35H34A026676,Hyundai,Sonata4dr,Sonata,22500
1054,7457,2014,127464,Roswell, GA,5NPEB4AC9EH869495,Hyundai,SonataGLS,Sonata,22500
1055,13250,2016,50650,Scottsdale, AZ,5NPE24AFXGH377636,Hyundai,Sonata2.4L,Sonata,22500
1056,12888,2013,90742,Renton, WA,5NPEC4AB0DH569475,Hyundai,SonataSE,Sonata,22500
1057,13347,2014,28467,Lafayette, IN,5NPEB4AC1EH910332,Hyundai,SonataGLS,Sonata,22500
1058,13888,2015,34216,Glendale, AZ,5NPE24AF3FH172495,Hyundai,SonataSE,Sonata,22500
1059,15991,2017,19425,Fort Lauderdale, FL,5NPE24AF6HH460692,Hyundai,SonataSE,Sonata,22500
1060,12790,2013,52897,Olympia, WA,KMHTC6AD2DU148959,Hyundai,VelosterRE:MIX,Veloster,18500
1061,12995,2014,48433,El Paso, TX,KMHTC6AD3EU190736,Hyundai,VelosterAutomatic,Veloster,18500
1062,11499,2015,25769,San Antonio, TX,KMHTC6ADXFU241148,Hyundai,VelosterAutomatic,Veloster,18500
1063,12073,2013,32323,Frisco, TX,KMHTC6AD9DU142950,Hyundai,VelosterRE:MIX,Veloster,18500
1064,12555,2014,38933,N. Bellevue, NE,KMHTC6ADXEU185761,Hyundai,VelosterManual,Veloster,18500
1065,16350,2016,25426,Yorkville, NY,KMHTC6AE2GU273232,Hyundai,VelosterManual,Veloster,18500
1066,14890,2015,45926,Del City, OK,KMHTC6AE3FU236091,Hyundai,VelosterTurbo,Veloster,18500
1067,15433,2015,21569,Honolulu, HI,KMHTC6AD4FU219145,Hyundai,VelosterManual,Veloster,18500
1068,11999,2015,31300,West Palm Beach, FL,KMHTC6AD8FU219519,Hyundai,VelosterRE:FLEX,Veloster,18500
1069,13900,2016,26065,Garland, TX,KMHTC6AD5GU274544,Hyundai,VelosterAutomatic,Veloster,18500
1070,11995,2012,101282,Union City, GA,KMHTC6AD2CU049850,Hyundai,Veloster3dr,Veloster,18500
1071,17572,2016,6438,Leavenworth, KS,KMHTC6AE3GU300406,Hyundai,VelosterManual,Veloster,18500
1072,12995,2016,43599,Pueblo, CO,KMHTC6AD7GU268535,Hyundai,VelosterManual,Veloster,18500
1073,17162,2016,12943,Clarksville, MD,KMHTC6AE3GU253586,Hyundai,VelosterManual,Veloster,18500
1074,21495,2016,19,Fort Smith, AR,KMHTC6AE6GU296464,Hyundai,VelosterAutomatic,Veloster,18500
1075,13930,2016,13810,Buford, GA,KMHTC6AD8GU299681,Hyundai,VelosterAutomatic,Veloster,18500
1076,16000,2015,37458,Noblesville, IN,KMHTC6AE3FU222854,Hyundai,VelosterTurbo,Veloster,18500
1077,13990,2017,14663,Dallas, TX,KMHTC6AD8HU305514,Hyundai,VelosterDual,Veloster,18500
1078,11081,2012,65379,Little Rock, AR,KMHTC6AD4CU077097,Hyundai,Veloster3dr,Veloster,18500
1079,15965,2014,27346,El Paso, TX,KMHTC6AEXEU190810,Hyundai,VelosterTurbo,Veloster,18500
1080,45995,2014,17624,Manassas, VA,SAJWA6FC1E8K03355,Jaguar,F-TYPEF-Type,F-Type,60750
1081,41950,2014,21291,St. Louis, MO,SAJWA6E71E8K09791,Jaguar,F-TYPEF-Type,F-Type,60750
1082,49999,2014,30887,Orlando, FL,SAJWA6GL5EMK02148,Jaguar,F-TYPEF-Type,F-Type,60750
1083,44910,2014,11316,Durham, NC,SAJWA6E75E8K08448,Jaguar,F-TYPEF-Type,F-Type,60750
1084,41999,2014,10140,Las Vegas, NV,SAJWA6FCXE8K09218,Jaguar,F-TYPEF-Type,F-Type,60750
1085,40990,2014,23624,Plano, TX,SAJWA6E70E8K07921,Jaguar,F-TYPEF-Type,F-Type,60750
1086,45900,2014,16057,Medina, MN,SAJWA6E77E8K02764,Jaguar,F-TYPEF-Type,F-Type,60750
1087,64950,2014,5592,Bellevue, WA,SAJWA6GL8EMK06260,Jaguar,F-TYPEF-Type,F-Type,60750
1088,40999,2014,38498,Miami, FL,SAJWA6FC5E8K09790,Jaguar,F-TYPEF-Type,F-Type,60750
1089,39999,2014,32361,Landover, MD,SAJWA6E7XE8K00362,Jaguar,F-TYPEF-Type,F-Type,60750
1090,48995,2014,19889,Dallas, TX,SAJWA6FC4E8K09988,Jaguar,F-TYPEF-Type,F-Type,60750
1091,46900,2014,18143,Portland, OR,SAJWA6FC7E8K03702,Jaguar,F-TYPEF-Type,F-Type,60750
1092,58678,2014,25587,Pasadena, CA,SAJWA6GL9EMK07773,Jaguar,F-TYPEF-Type,F-Type,60750
1093,58888,2014,14283,Pasadena, CA,SAJWA6GL2EMK00793,Jaguar,F-TYPEF-Type,F-Type,60750
1094,41970,2014,35140,League City, TX,SAJWA6E74E8K02611,Jaguar,F-TYPEF-Type,F-Type,60750
1095,42889,2014,31401,Edmonds, WA,SAJWA6E75E8K09230,Jaguar,F-TYPEF-Type,F-Type,60750
1096,37998,2014,48662,Carrollton, TX,SAJWA6E77E8K02540,Jaguar,F-TYPEF-Type,F-Type,60750
1097,52900,2014,25237,Aiea, HI,SAJWA6FC1E8K00388,Jaguar,F-TYPEF-Type,F-Type,60750
1098,42996,2014,29292,San Antonio, TX,SAJWA6E77E8K08502,Jaguar,F-TYPEF-Type,F-Type,60750
1099,57977,2014,7252,Shreveport, LA,SAJWA6GL4EMK07325,Jaguar,F-TYPEF-Type,F-Type,60750
1100,32500,2017,7549,Tampa, FL,SAJAD4BG4HA958284,Jaguar,XE25t,XE,36995
1101,40995,2017,3226,Teterboro, NJ,SAJAK4BV6HA959294,Jaguar,XE35t,XE,36995
1102,34995,2017,3609,San Juan, TX,SAJAD4BG3HA963167,Jaguar,XE25t,XE,36995
1103,38999,2017,8866,San Antonio, TX,SAJAD4BV4HA960373,Jaguar,XE35t,XE,36995
1104,32000,2017,9094,Richmond, VA,SAJAD4BGXHA956443,Jaguar,XE25t,XE,36995
1105,41500,2017,2420,Woodbridge, VA,SAJAK4BV6HCP16217,Jaguar,XE35t,XE,36995
1106,34990,2017,5569,Plano, TX,SAJAE4BG8HA948483,Jaguar,XE25t,XE,36995
1107,40995,2017,9143,Riverside, CA,SAJAD4BG7HA947148,Jaguar,XE25t,XE,36995
1108,32980,2017,5972,Philadelphia, PA,SAJAR4BG5HA970929,Jaguar,XE25t,XE,36995
1109,33798,2017,6843,Naples, FL,SAJAE4BG0HA963656,Jaguar,XE25t,XE,36995
1110,53990,2017,8167,Manahawkin, NJ,SAJAL4BV0HA972555,Jaguar,XE35t,XE,36995
1111,36992,2017,95,Escondido, CA,SAJAD4BV6HA973366,Jaguar,XE35t,XE,36995
1112,32888,2017,8117,Metairie, LA,SAJAD4BG2HA963077,Jaguar,XE25t,XE,36995
1113,42983,2017,2790,Cleveland, OH,SAJAJ4BVXHA974058,Jaguar,XE35t,XE,36995
1114,36857,2017,4779,San Antonio, TX,SAJAD4BG5HA963817,Jaguar,XE25t,XE,36995
1115,40999,2017,1555,SARASOTA, FL,SAJAD4BVXHCP13282,Jaguar,XE35t,XE,36995
1116,36988,2017,10728,San Jose, CA,SAJAE4BG6HA955917,Jaguar,XE25t,XE,36995
1117,44588,2017,650,Bellevue, WA,SAJAK4BV3HA960600,Jaguar,XE35t,XE,36995
1118,33978,2017,8527,Ft Myers, FL,SAJAD4BG7HA954584,Jaguar,XE25t,XE,36995
1119,51996,2017,2088,DFW Airport, TX,SAJAF4BV3HA953912,Jaguar,XE35t,XE,36995
1120,15999,2009,59366,Stone Mountain, GA,SAJWA07C891R24069,Jaguar,XF4dr,XF,49965
1121,22995,2012,52252,Pasadena, CA,SAJWA0HB7CLS57755,Jaguar,XF4dr,XF,49965
1122,29995,2014,23925,Dumfries, VA,SAJWJ0EFXE8U11355,Jaguar,XFV6,XF,49965
1123,12996,2011,75000,Carrollton, TX,SAJWA0GB3BLR81393,Jaguar,XF4dr,XF,49965
1124,19995,2013,51835,San Antonio, TX,SAJWA0ESXDPU03516,Jaguar,XFXF,XF,49965
1125,19999,2012,73571,Marietta, GA,SAJWA0HB9CLS27916,Jaguar,XF4dr,XF,49965
1126,59995,2016,8649,Charlotte, NC,SAJBG4BV0GCY23154,Jaguar,XFS,XF,49965
